CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Impulse Disorder,Hospitalization,2012,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,7,8.51426138782461,8.59513106049397,5,12.5034384455725,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,43,6.99081277140205,7.84309704465987,37,11.898559952663,6,1.97283407479014,30,8.21994377558458,,,7,7.76380293249928,,,,,18,18.754884084397,17,16.4378263391994,,,,,,
Impulse Disorder,Hospitalization,2012,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,10,6.24652537026279,6.55482355106555,9,11.2341317888483,,,7,9.22861926672028,,,,,,,,,,,7,33.1800729961606,,,,,,
Impulse Disorder,Hospitalization,2012,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,10,11.079350306898,11.8772146289489,10,22.8221922997923,,,8,13.3286682994285,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,14,9.18388097690254,11.9532320374052,9,11.8541153537136,5,6.53441020413498,7,8.37731423305688,,,5,14.3488492222924,,,,,8,32.769426125425,,,,,,,,
Impulse Disorder,Hospitalization,2012,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,27,5.24881318501872,5.58118827024543,22,8.39547255062088,5,1.98132796525543,15,5.01425720465189,6,42.6924718941227,5,3.32619310546693,,,,,20,19.5463296879428,6,7.03383273545755,,,,,,
Impulse Disorder,Hospitalization,2012,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,9,5.58233006456895,6.01634321421348,6,7.49643919138409,,,7,9.53899404494229,,,,,,,,,7,20.6015657189946,,,,,,,,
Impulse Disorder,Hospitalization,2012,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,12,11.7554858934169,11.869036555136,12,23.2987088632172,,,,,6,236.406619385343,,,,,,,9,41.2295570113152,,,,,,,,
Impulse Disorder,Hospitalization,2012,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,36,6.18717227321865,6.23232660399172,22,7.6781058810801,14,4.74062034403359,20,6.3784662977787,10,99.3838203140529,,,,,,,15,12.5364602050965,18,21.703743895822,,,,,,
Impulse Disorder,Hospitalization,2012,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,12,7.25347260000725,6.73416887061589,6,7.31502139643758,6,7.19295090811005,5,7.16630118530622,,,,,,,,,5,13.6559785874256,7,26.7932327949169,,,,,,
Impulse Disorder,Hospitalization,2012,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,8,7.21195020148386,8.16652452905887,7,13.0516659519326,,,7,10.9146474568871,,,,,,,,,,,5,38.0981408107284,,,,,,
Impulse Disorder,Hospitalization,2012,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,5,5.72180580191108,6.12229154252714,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,5,5.46657191275351,5.25686823935558,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,21,4.43651974040022,4.01440156838787,13,5.52453317694655,8,3.3609208923245,11,11.5943251048759,,,8,2.79730060491626,,,,,9,8.81316098707403,10,12.1213590467763,,,,,,
Impulse Disorder,Hospitalization,2012,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,5,4.28805433822457,4.25978408698815,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,10,7.37506637559738,6.66316416507229,7,10.2672416321981,,,5,25.4129606099111,,,5,5.2952078369076,,,,,5,16.5343915343915,5,21.2098074149487,,,,,,
Impulse Disorder,Hospitalization,2012,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Unknown,99,99,UNKNOWN,99,,99,,99,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,158,5.00860021036121,5.24166488438485,113,7.15388642793789,45,2.85711927457107,93,6.2630058387377,16,12.0012901386899,34,3.22295044050149,,,8,6.61824318734592,85,14.06295239277,48,9.4894854524211,6,0.679033373358578,,,17,4.4025597000044
Impulse Disorder,Hospitalization,2013,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,15,3.06072477962782,3.29194779763135,9,3.5968922850657,6,2.50141746989961,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,5,2.97973778307509,3.28132269023628,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,6,3.81233162202003,4.14534682109018,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,East Region,99,99,REGION EAST,99,,99,,99,East Region,43,9.11573163286073,9.83070288829468,29,12.4722599735072,14,5.85294068462683,25,9.01235413504832,6,24.5408810176285,11,8.73730112711185,,,,,28,31.2740838368833,14,19.8407074629404,,,,,,
Impulse Disorder,Hospitalization,2013,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,6,4.25052600259282,4.5909832297462,6,8.6590082549212,,,,,,,,,,,,,5,18.1310512383508,,,,,,,,
Impulse Disorder,Hospitalization,2013,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,8,13.2538104705103,15.8813873987428,,,6,19.0888266734538,5,13.5230161735273,,,,,,,,,,,6,82.1018062397373,,,,,,
Impulse Disorder,Hospitalization,2013,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,6,19.9242877067145,17.9721442343068,,,,,,,,,5,37.3245744998507,,,,,,,5,104.799832320268,,,,,,
Impulse Disorder,Hospitalization,2013,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,13,24.8475697165466,29.0014559386973,12,47.3503531547173,,,11,28.7912893262838,,,,,,,,,13,134.228187919463,,,,,,,,
Impulse Disorder,Hospitalization,2013,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,34,5.49653071914021,6.57361683910215,24,7.6837373698567,10,3.26558336381211,22,6.03785184209371,,,,,,,,,18,18.5814123938021,6,5.82428142927866,,,,,8,10.2381653207745
Impulse Disorder,Hospitalization,2013,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,9,5.59075661572866,7.00455043234868,5,6.21875077734385,,,8,10.5508882529048,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,9,9.94090683161208,10.9832668590212,7,15.9025853060112,,,7,11.7035327949708,,,,,,,,,7,40.4273751082876,,,,,,,,
Impulse Disorder,Hospitalization,2013,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,6,3.90215984547447,4.96060265229843,5,6.53552055421214,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,8,11.5288726203686,19.2411930442184,6,17.4540377007214,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,18,3.51010618071197,3.52266969702344,13,5.00506281353831,5,1.97575355240489,15,5.06127517140852,,,,,,,,,8,7.74983531599954,6,7.12673714217841,,,,,,
Impulse Disorder,Hospitalization,2013,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,8,4.95264037640067,5.06150340735951,6,7.49400479616307,,,6,8.22019153046266,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,5,5.19680292683941,5.43628837551784,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,32,5.47468045829919,5.44883805896024,25,8.68094740387587,7,2.36070173545302,23,7.37751717678456,,,7,3.94246257476599,,,,,19,15.9704127090863,11,12.7765840060398,,,,,,
Impulse Disorder,Hospitalization,2013,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,10,6.02558463234895,5.53106938820656,8,9.7114485839494,,,6,8.68206285813509,,,,,,,,,,,6,22.6338224753857,,,,,,
Impulse Disorder,Hospitalization,2013,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,9,8.06379356688469,8.51404923293698,7,12.9605628587299,,,9,14.0491094425626,,,,,,,,,6,26.3042525208242,,,,,,,,
Impulse Disorder,Hospitalization,2013,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,6,6.52862256944822,5.81014439367299,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,16,3.35502918875394,3.07062420751683,13,5.49086193861216,,,6,6.38685160150304,,,7,2.40868503002254,,,,,8,7.78755548633284,7,8.31788583107562,,,,,,
Impulse Disorder,Hospitalization,2013,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,6,5.15548070561346,4.79189476883528,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2013,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
