CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,34,39.1249813005604,37.4688528455782,19,44.7585394581861,15,33.7450226091651,27,46.5943016894749,,,,,,,,,,,5,45.6454263282819,9,44.724941609104,19,69.528305339042,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,22,62.089013066915,57.671634578507,11,61.8046971569839,11,62.3759569038843,20,79.9296618975302,,,,,,,,,,,,,6,75.9013282732448,13,116.133643023048,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,26,28.8286690025281,29.2137767223566,14,31.7345180886753,12,26.0461885744053,20,44.5097253749944,,,,,,,,,,,,,8,32.1246436172349,15,72.4532676423707,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,12,51.1530755786692,53.6606740078505,6,50.9857239972808,6,51.3215293815756,9,60.6877950101146,,,,,,,,,,,,,5,110.913930789707,6,78.3801436969301,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,89,18.9581536036468,19.6049288392269,50,21.3910149180938,39,16.5456149877817,47,48.8875482374479,,,34,12.0949524917381,,,,,,,5,6.15816634438929,42,32.2474144483773,39,36.1268329736089,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,36,31.0577760906887,33.0331636443537,21,37.6155334240883,15,24.9646334359657,23,109.879610166253,,,12,14.5410481672221,,,,,,,,,18,58.2505420536552,15,55.6834211893979,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,6,25.719062111535,22.5585213009746,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,5,8.54832367372758,8.96161393741524,5,16.6611129623459,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,33,24.4216509036011,26.0857154051194,19,27.9206465833946,14,20.8718468602779,12,59.6569724086503,,,16,17.1526586620926,,,,,,,,,20,53.178760403095,12,38.817364300964,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,9,6.58877273126592,6.14372560904979,,,6,8.55773619351894,6,19.0924712021893,,,,,,,,,,,,,,,6,18.2381907714755,,
Chronic Alcohol,Hospitalization,01/01/2011 12:00:00 AM,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,898,28.5675292809222,28.3326491551482,568,36.0419126833902,330,21.0528196105101,601,40.2728637289589,37,26.5455615103707,139,13.4270198005073,6,1.68570104092039,34,28.2005557168332,,,58,11.5373292276355,327,36.7394677383656,456,58.9237118837239,57,15.2188714005367
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,183,37.441995596985,38.2142945211379,126,50.4989779968739,57,23.8248497362547,116,81.9214824963453,19,35.817294097687,30,14.1270207525935,,,7,42.6985482493595,,,,,70,42.8312692740712,96,87.7457566700485,14,31.0366232153942
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,108,64.7404387963074,60.430029887298,83,91.327215510222,25,32.9215939318918,77,94.5434900054025,,,16,26.6662222296295,,,,,,,,,34,48.1231953801732,66,168.975140172559,6,35.9906424329674
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,51,30.9272723964998,34.2287689757977,30,36.5376886258175,21,25.3635441325668,32,70.146211008571,8,43.525571273123,6,8.41868949066929,,,,,,,,,27,52.7457070855067,17,49.9280448765015,6,45.5961699217266
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,24,15.2834117669534,16.4675631131214,13,16.9888004600044,11,13.662559618442,7,48.1563015960374,7,29.2580982236155,8,9.86582478295185,,,,,,,,,9,21.6392969632853,13,35.8136587784787,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,East Region,99,99,REGION EAST,99,,99,,99,East Region,171,36.3841399193591,34.9318437676494,105,45.3403114231676,66,27.6842153831957,115,41.3402880878859,5,19.6309383588536,20,16.2983245322381,,,15,68.2283375028428,,,11,15.7138367475215,56,46.4356493113427,93,72.5519565624415,11,17.9518563851489
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,5,32.8385656114541,35.0886678161852,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,41,32.5275492475029,30.8884528593728,25,40.4556929251084,16,24.9023361504101,31,42.288489346029,,,,,,,,,,,5,25.4699200244511,13,39.2358072012797,22,68.7220816543279,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,67,47.5460558062959,45.0704250029932,42,60.6743520845974,25,34.8704215136553,49,57.7367205542725,,,7,18.7853903335749,,,,,,,6,27.6765533465566,22,61.2830440959358,36,96.8992248062015,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,7,38.7189556944521,31.3063152787917,5,48.1139337952271,,,5,51.5836170432271,,,,,,,,,,,,,,,5,87.1687587168759,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,21,34.8143236074271,31.6935701535606,10,34.7149899326529,11,34.9051215332868,16,43.1057707850638,,,,,,,,,,,,,,,13,83.3600512984931,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,19,33.3620129585082,35.7167155741721,12,42.5969969117177,7,24.322446143155,14,34.1355180064858,,,,,,,,,,,,,8,55.8503211393465,6,37.1609067261241,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,5,58.3907509050566,65.2229560995834,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,24,46.1982675649663,44.401197404188,17,67.5085378444921,7,26.1506276150628,15,39.3463263646618,,,,,,,,,,,,,9,66.8300289596792,14,93.7207122774133,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,19,23.1101380526668,22.7001764501192,11,27.5075645802596,8,18.9456732818643,11,28.9009747510575,,,,,,,,,,,,,6,28.7631831255992,12,55.2562508633789,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,182,29.5890214975622,29.2065860896297,108,34.7309317537191,74,24.3316202557451,137,37.5377432418362,,,13,14.4184911603558,,,7,25.6560621609735,,,,,70,35.9791731985999,96,66.1713009553482,12,15.7763958823607
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,33,43.4822710921956,46.0160489493351,18,46.0782305959451,15,40.7287735208667,26,42.9468120251074,,,,,,,,,,,,,13,46.5099638653358,18,109.084297921338,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,33,20.6135337218672,19.150604421389,20,24.9647373085517,13,16.2548764629389,24,31.640980343041,,,,,,,,,,,,,16,34.980323567993,14,30.2800908402725,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,32,35.4539209820736,34.6758176113752,18,41.0799461396262,14,30.1457763614048,23,38.319921360857,,,,,,,,,,,,,7,27.4488275429378,23,102.335928809789,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,44,28.863625927408,27.0848573215177,29,38.1965939175217,15,19.6032306124049,30,35.9027752845295,,,5,14.3488492222924,,,,,,,,,18,34.9806634665837,22,60.4894143524883,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,25,39.5244419148802,39.7646759520804,17,49.3254025823299,8,27.7903220203564,24,50.5486636197056,,,,,,,,,,,,,9,42.0089619118745,11,77.8926497663221,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,15,22.0303137116673,33.6012650574,6,17.7904287493329,9,26.1917234154007,10,28.999797001421,,,,,,,,,,,,,7,32.7439423706614,8,86.0863015172711,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,135,26.2440659250936,26.2510982626335,80,30.5289910931668,55,21.7946076178098,91,30.4198270415548,,,19,12.6395338007743,,,,,,,19,22.2738036622822,44,32.3156356265194,64,50.4425546001245,8,12.5500039218762
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,39,33.2121232765889,31.2462118267058,24,42.0484608511309,15,24.8550124275062,25,29.322073657049,,,6,33.7192312015286,,,,,,,5,36.4723904004668,11,37.5606091647886,18,53.9940606533281,5,25.9564969111769
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,35,21.7090613622126,21.6060530752182,19,23.7387241060496,16,19.708074151629,24,32.7051224398021,,,,,,,,,,,5,20.6279136928091,13,29.0925366454067,15,38.2858163812246,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,34,35.6020942408377,35.2273506376321,20,42.5812770124976,14,28.8475407471513,26,35.1389339388042,,,,,,,,,,,6,56.0800074773343,12,50.1798109893786,15,50.6876626229176,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,27,26.4498432601881,27.1437831081819,17,33.006504222891,10,19.7726149283243,16,37.0224680102737,,,7,14.3187350420357,,,,,,,,,8,27.3888185148413,16,65.9685000412303,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,127,21.8269688527436,21.8577456532838,73,25.4773513326749,54,18.2852498984153,89,28.3841750251152,,,21,12.0911325936631,,,,,,,17,20.4979803460541,43,29.4327017851276,56,36.0559898013057,11,14.129192195548
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,39,23.5737859500236,24.302695135032,26,31.6984260512295,13,15.5847269675718,29,41.564546874776,,,8,10.3231134510168,,,,,,,5,19.1380234249407,12,26.5433873786193,17,43.3143090093763,5,27.4107779178773
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,16,33.2177631988706,34.6750895986235,10,41.6146483562214,6,24.8581016696358,8,29.6934154851162,,,5,27.2464715819301,,,,,,,,,7,68.7352710133543,8,62.0491739703715,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,23,20.7343568292661,20.4060314801258,15,27.9678556112841,8,13.9630676859706,15,23.3885302647582,,,,,,,,,,,,,8,26.3521971144344,10,32.8882457409722,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,17,19.4541397264977,20.9430255362828,10,23.4208492399934,7,15.6641604010025,12,20.7580134581121,,,,,,,,,,,,,8,41.0719786425711,5,18.287553491094,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,10,28.062298302231,25.2933499156799,,,7,39.4366197183099,10,40.1155327342747,,,,,,,,,,,,,,,7,63.006300630063,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,15,16.3997157382605,17.0063797183036,8,17.8802914487506,7,14.9819146886972,11,24.5032522498441,,,,,,,,,,,,,6,24.1662638956017,6,28.4454558384298,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,7,29.7202054939923,25.9910666285382,,,6,51.1291009799744,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,100,21.1262844780963,21.7576524335023,76,32.2972708806106,24,10.0827626769735,53,55.8635664144023,6,33.0123796423659,36,12.5878527221232,,,,,,,,,44,34.0525647772653,51,46.7795490818367,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,29,24.8707151617025,25.602561896746,22,39.1891410452813,7,11.5769453402795,18,88.1488736532811,,,6,7.15819613457409,,,,,,,,,7,22.8384991843393,21,77.376565954311,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,13,22.1269063180828,21.1615026548027,11,36.5703647062735,,,6,93.75,,,6,15.762097409762,,,,,,,,,,,7,57.2737686139748,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,38,28.02525222727,30.0861095668977,27,39.6022177241926,11,16.3170854718604,13,66.0736975857687,,,22,23.2989144823934,,,,,,,,,23,61.4546037514028,13,42.0657520062128,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,16,11.4934271963221,11.1025044642386,13,19.2006616843411,,,12,38.0783143999492,,,,,,,,,,,,,7,17.7723614390535,9,26.6083254493851,,
Chronic Alcohol,Hospitalization,01/01/2012 12:00:00 AM,Unknown,99,99,UNKNOWN,99,,99,,99,,161,,,119,,42,,128,,10,,13,,,,5,,,,9,,55,,92,,5,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,902,28.5934012009229,28.2719946847638,551,34.8831099273786,351,22.2855303416543,639,43.0329110855203,35,26.2528221783842,135,12.7970091019912,9,2.49630408312138,29,23.991131554129,,,63,12.4549496563027,331,37.4600077636149,444,57.3215350810377,64,16.5743424000166
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,163,33.2598759386223,32.5345757880065,111,44.3616715158103,52,21.6789514057966,115,81.5163457994273,15,29.6395826746759,23,10.6430729790887,,,6,36.5786746326891,,,7,8.99708237471563,75,46.0278007916782,69,62.709600021812,12,25.9717773352956
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,91,54.2312276519666,47.0984471368914,66,72.1579603349879,25,32.7508056698195,73,89.5419866055001,5,48.2765279521097,10,16.370899089778,,,,,,,,,45,64.0998247938122,38,96.5594348732022,5,28.8400530656976
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,47,28.5028138948186,30.0513926742611,31,37.7482556652826,16,19.3299747502205,32,70.7933277288616,,,7,9.68228280564892,,,,,,,,,20,39.1857207233684,20,58.0147357428787,5,37.0809848709582
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,25,15.8847150917501,17.002872864352,14,18.2703224711916,11,13.6211102443132,10,69.6961248954558,6,26.5146493437624,6,7.25320954522376,,,,,,,,,10,23.9790902333165,11,30.3842223020192,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,East Region,99,99,REGION EAST,99,,99,,99,East Region,185,39.2188453971915,37.8407715009697,117,50.3191178241497,68,28.4285690396161,133,47.9457239984571,5,20.4507341813571,21,16.680302151759,,,15,68.1508405270332,,,8,11.3375471216802,64,53.1795557845231,102,80.081023152837,11,17.2141281044115
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,15,97.1817298347911,90.1237233712637,10,130.446125750065,5,64.3583472776419,10,85.3387950162144,,,,,,,,,,,,,,,7,144.717800289436,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,28,22.1945670870423,21.5044883314133,13,21.0291334379398,15,23.314370978271,19,26.0398821352703,,,7,19.6667884134521,,,,,,,,,10,30.2123931236593,18,56.6536573083218,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,51,36.129471022039,35.7856940839506,27,38.9655371471454,24,33.3950213588991,34,40.2195514337087,,,7,18.3799396087699,,,,,,,,,20,55.6653399760639,26,70.6752201804936,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,7,38.0207484655912,36.7840770224368,,,,,6,61.4502253174928,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,32,53.0152418820411,51.0606561278999,21,72.5940265486726,11,34.9961822346653,28,75.7288905717531,,,,,,,,,,,,,11,61.3462718197535,20,129.391214336547,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,19,33.2040124427668,34.4434063086349,12,42.3474609168225,7,24.234031504241,13,31.6856780735108,,,,,,,,,,,,,9,63.716814159292,7,43.5512972064954,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,12,39.848575413429,34.3066583920033,9,61.4376407945935,,,7,76.5110941086458,,,,,,,,,,,,,,,9,117.647058823529,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,8,93.1532370749884,106.566197146529,6,129.842025535598,,,6,139.211136890951,,,,,,,,,,,,,5,269.687162891046,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,22,42.0497333664634,38.9283604361049,13,51.2962159176104,9,33.3629893238434,15,39.2608490812961,,,,,,,,,,,,,6,45.1297480255735,14,93.7709310113865,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,19,23.03784268791,21.3153836429464,15,37.3878364905284,,,14,37.0409567149963,,,,,,,,,,,,,,,13,60.1712566535524,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,211,34.1108229923113,32.8886830380114,124,39.6993097442596,87,28.4105752651654,160,43.9116497606815,9,49.6360026472535,24,25.9959706245532,,,,,,,15,14.5607035731967,88,45.1046119465715,95,65.3176845912144,13,16.6370186462586
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,39,51.3225424397947,51.819706334133,24,61.2901578221564,15,40.7254561251086,33,54.6846518410499,,,,,,,,,,,,,19,68.2642905903065,16,97.323600973236,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,28,17.3934650267114,15.8672399268661,15,18.6562523320315,13,16.1334359254387,18,23.7394985690358,,,,,,,,,,,,,8,17.9597701149425,14,29.9343582287413,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,38,41.9727177334732,42.6551127865698,20,45.4359580171748,18,38.6955306662081,27,45.1421979234589,,,8,57.7158935141765,,,,,,,,,18,70.4832015036416,17,76.3770329769072,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,67,43.5741182744649,40.91430648742,43,56.2054767662244,24,31.0655483069276,48,57.3209615591302,,,9,25.2319941686058,,,,,,,,,29,55.753148130347,31,84.6601305404593,5,24.6293286045022
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,24,38.2080427930079,39.4446476731316,13,38.1993417959567,11,38.2183309012577,22,46.9223222283837,,,,,,,,,,,,,9,41.9150521609538,11,78.920935571818,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,15,21.6166361631912,24.3681528471227,9,26.1810565510822,6,17.1355133514208,12,34.5393316639323,,,,,,,,,,,,,5,22.1533008418254,6,64.26735218509,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,119,23.2057019724847,22.599673417056,69,26.5653333949341,50,19.7575355240489,92,31.0424877179723,,,8,5.24786313572942,,,,,,,13,15.4412638080532,26,19.5184937728498,72,56.9061996143024,8,12.1847203606677
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,30,25.3736266524574,25.5629871841322,14,24.3618076461273,16,26.33051377415,27,31.615925058548,,,,,,,,,,,6,41.222947440742,9,31.3796590077055,13,38.8175574798447,,
